mis x mis y mis tiempos
0.68964 0.689529 0.00552
0.690437 0.690325 0.00553
0.691232 0.69112 0.00554
0.692027 0.691914 0.00555
0.692821 0.692708 0.00556
0.693614 0.6935 0.00557
0.694406 0.694292 0.00558
0.695197 0.695083 0.00559
0.695987 0.695873 0.0056
0.696777 0.696662 0.00561
0.697565 0.69745 0.00562
0.698353 0.698237 0.00563
0.69914 0.699023 0.00564
0.699925 0.699809 0.00565
0.70071 0.700594 0.00566
0.701495 0.701377 0.00567
0.702278 0.70216 0.00568
0.70306 0.702942 0.00569
0.703842 0.703723 0.0057
0.704622 0.704504 0.00571
0.705402 0.705283 0.00572
0.706181 0.706062 0.00573
0.706959 0.706839 0.00574
0.707737 0.707616 0.00575
0.708513 0.708392 0.00576
0.709288 0.709167 0.00577
0.710063 0.709942 0.00578
0.710837 0.710715 0.00579
0.71161 0.711488 0.0058
0.712382 0.712259 0.00581
0.713153 0.71303 0.00582
0.713924 0.7138 0.00583
0.714693 0.714569 0.00584
0.715462 0.715338 0.00585
0.71623 0.716105 0.00586
0.716997 0.716872 0.00587
0.717763 0.717638 0.00588
0.718529 0.718403 0.00589
0.719293 0.719167 0.0059
0.720057 0.71993 0.00591
0.72082 0.720693 0.00592
0.721582 0.721455 0.00593
0.722343 0.722216 0.00594
0.723104 0.722976 0.00595
0.723864 0.723735 0.00596
0.724622 0.724493 0.00597
0.72538 0.725251 0.00598
0.726138 0.726008 0.00599
0.726894 0.726764 0.006
0.72765 0.727519 0.00601
0.728404 0.728273 0.00602
0.729158 0.729027 0.00603
0.729912 0.72978 0.00604
0.730664 0.730532 0.00605
0.731415 0.731283 0.00606
0.732166 0.732033 0.00607
0.732916 0.732783 0.00608
0.733665 0.733531 0.00609
0.734414 0.734279 0.0061
0.735161 0.735027 0.00611
0.735908 0.735773 0.00612
0.736654 0.736519 0.00613
0.737399 0.737263 0.00614
0.738144 0.738007 0.00615
0.738887 0.738751 0.00616
0.73963 0.739493 0.00617
0.740372 0.740235 0.00618
0.741114 0.740976 0.00619
0.741854 0.741716 0.0062
0.742594 0.742455 0.00621
0.743333 0.743194 0.00622
0.744071 0.743931 0.00623
0.744809 0.744668 0.00624
0.745545 0.745405 0.00625
